,fsq_id,name,address,locality,neighborhood,postcode,category,latitude,longitude,popularity,price,rating
831,4ac518bef964a520eaa220e3,The Duke of Wellington,179-181 Portobello Rd,London,Notting Hill,W11 2ED,Pub,51.515251,-0.204831,0.9782640095796776,2.0,7.6
832,4ac518bef964a52018a320e3,Portobello Star,171 Portobello Rd,London,Notting Hill,W11 2DY,Cocktail Bar,51.514777,-0.204569,0.9500747829895492,1.0,7.3
833,4adb4034f964a5203b2521e3,Earl of Lonsdale,277-281 Westbourne Grove,London,Notting Hill,W11 2QA,Pub,51.513457,-0.202713,0.9707461059262608,1.0,6.2
834,4fa7d12de4b017a5e1a4a78b,Ye Olde Tar Snake,166 Notting Hill Gate,London,,,Pub,51.508716,-0.2011,0.2562097837583461,1.0,
835,4dfe102ce4cdbe059c3e69f5,The Ivy House,40 Stuart Rd,Nunhead,Nunhead,SE15 3BE,Arts and Entertainment,51.458219,-0.052017,0.971281934200288,1.0,8.6
836,4ef6381b30f894d8678141bf,The Waverley Arms,202 Ivydale Rd,London,Nunhead,SE15 3BU,Arts and Entertainment,51.461315,-0.047024,0.9870865385959436,1.0,7.9
837,4ae39a3ef964a5202e9721e3,The Eleanor Arms,460 Old Ford Rd,London,Bow,E3 5JP,Pub,51.535061,-0.033123,0.9650104137060214,1.0,7.8
838,5362a57d498ef1db244286b0,The Lighthouse,421 Wick Lane,London,Bow,E3 2JG,Arts and Entertainment,51.535415,-0.021734,0.908212616659134,1.0,
839,4e072c1d8877394591e45bd6,The Osidge Arms,Hampden Square,London,Southgate,N14 5JP,Pub,51.632129,-0.142556,0.95230662423528,1.0,6.0
840,4b53309bf964a520ab9127e3,The New Crown,80-84 Chase Side,Southgate,Southgate,N14 5PH,Pub,51.633424,-0.13075,0.9663732812725688,1.0,5.9
841,4bd9bb15cc5b9521c55bf24f,The White Hart,290 Chase Side,Southgate,,N14 6HA,Pub,51.638863,-0.138265,0.9493549093518342,1.0,
842,4bf975ef4a67c928dde426cf,The Hanover Arms,326 Kennington Park Rd,London,Kennington,SE11 4PP,Pub,51.481595,-0.113007,0.9288885989721416,1.0,7.6
843,4f6b7fd9e4b082bd4baf0b55,The Kennington,60 Camberwell New Rd,London,Camberwell,SE5 0RS,Pub,51.479989,-0.107943,0.981108558808318,2.0,7.7
844,4ac518c4f964a5207da420e3,Fentiman Arms,64 Fentiman Rd,Kennington,Vauxhall,SW8 1LA,Pub,51.480974,-0.118235,0.9863317196360096,1.0,7.8
845,4e8f71adb8f79f71de1648af,The Brown Derby,336 Kennington Park Rd,Kennington,Kennington,SE11 4PP,Pub,51.4811678,-0.1132925,0.9215430922416724,1.0,6.0
846,4ba13cc4f964a520c6a437e3,"The Greyhound, Oval",,,,,Pub,51.481308,-0.113365,0.8569222023939875,1.0,
847,4ace02b8f964a520decd20e3,The Pride of Paddington,1-3 Craven Rd,Paddington,Paddington,W2 3BP,Pub,51.514895,-0.176559,0.9870609120263162,1.0,7.3
848,4bd31b65caff9521a4fed3f0,Cleveland Arms,28 Chilworth St,Paddington,Bayswater,W2 6DT,Pub,51.514851,-0.180982,0.9712167029321456,1.0,8.1
849,4b92e328f964a520812434e3,The Mitre,24 Craven Terrace,Lancaster Gate,Bayswater,W2 3QH,Pub,51.512367,-0.178551,0.9467409992498405,1.0,7.7
850,4bcdf67ecc8cd13ad679c3cf,The Swan,66 Bayswater Rd,London,Bayswater,W2 3PH,Pub,51.511629,-0.176984,0.9856933850834728,1.0,7.8
851,4aef3425f964a5208bd621e3,Fountains Abbey,109 Praed St,Paddington,Paddington,W2 1RL,Pub,51.516902,-0.172958,0.982357271655616,1.0,7.0
852,4b54a325f964a52017c427e3,Sawyers Arms,8 London St,Paddington,Paddington,W2 1HL,Pub,51.515471,-0.174652,0.9780589970226584,2.0,6.4
853,4b8ffdbbf964a520986e33e3,The Monkey Puzzle,30 Southwick St,Paddington,Paddington,W2 1JQ,Pub,51.516508,-0.169808,0.9627692537076988,1.0,7.0
854,4bb7695f6edc76b05522321c,Sussex Arms,21 London St,London,Paddington,W2 1HL,Pub,51.515074,-0.173885,0.9541191216143808,1.0,6.4
855,4bae1a7df964a52088843be3,The Royal Exchange,26 Sale Pl,Paddington,Paddington,W2 1PU,Pub,51.518134,-0.169737,0.962335931712181,1.0,6.8
856,4ba5114ff964a52070d838e3,The Dickens Tavern,25 London St,Paddington,Paddington,W2 1HH,Pub,51.515754,-0.174388,0.9697955931618992,2.0,5.9
857,58c93212460dd9341d2ccf94,Cabin Bar,Paddington Station,,,,Pub,51.516325,-0.176057,0.232405030262649,1.0,
858,507b3386e4b0ce42c75e7f3d,Samuel Lane pub,,,,,Pub,51.516992,-0.173362,0.8708234515727725,1.0,
859,4b129884f964a520298b23e3,Sir Alexander Fleming,16 Bouverie Pl,London,Paddington,W2 1RB,Pub,51.517242,-0.171469,0.2422200064299393,1.0,5.7
860,4b7acdf3f964a520aa3d2fe3,The Beer House,Paddington Station,London,Paddington,W2 1HA,Pub,51.516624,-0.176608,0.8973259839437893,1.0,4.9
861,5da1b9c888d69c000865635e,Theatre Room at the Victoria,,,,,Pub,51.513425,-0.170948,0.4490986436555603,1.0,
862,4cd5e7ee94848cfabebce9b1,The Fox,413 Green Lanes,Palmers Green,,N13 4JD,Pub,51.620473,-0.106617,0.916650747130989,1.0,5.7
863,59207fff8c812a73019ff87b,Prince of Peckham,1 Clayton Rd,London,Peckham,SE15 5JA,Pub,51.473621,-0.065333,0.978003084507108,1.0,7.5
864,4c87abb8821e9eb09ccd8d89,The Kentish Drovers,71-79 Peckham High St,Peckham,Peckham,SE15 5RS,Pub,51.473674,-0.070058,0.9407234147636996,1.0,6.7
865,56b65b26498e4ff51ec1fb2d,The Copper Tap,190 Peckham High St,London,Peckham,SE15 5EG,Pub,51.47372,-0.064358,0.94827160436304,1.0,6.3
866,52fcd0ee498e9f107191ab7a,The Greyhound,109 Peckham High St,London,Peckham,SE15 5SE,Pub,51.474176,-0.068563,0.9273370266656106,1.0,
867,4d4daee79ee13704f1f6868b,Goldsmiths Arms,3 Croydon Rd,London,Penge,SE20 7TJ,Pub,51.413364,-0.051952,0.9640901868875832,1.0,8.3
868,510ed49ce4b09bd902520ea5,The Alexandra,163 Parish Lane,London,Anerley,SE20 7JH,Pub,51.417137,-0.051122,0.9656906826452212,1.0,8.4
869,4b7d9da2f964a52007ca2fe3,The Moon & Stars,164-166 High St,London,Penge,SE20 7QS,Pub,51.412607,-0.050767,0.975142227461432,1.0,6.5
870,51c34bd2498e60001a65bc3a,Jack Beard's at the Crooked Billet,99 High St,London,Penge,SE20 7DT,Pub,51.415744,-0.053156,0.8521463416907012,1.0,
871,4ce81b4a0f196dcb071d43ae,Pawleyne Arms,156 High St,London,Penge,SE20 7EU,Pub,51.413908,-0.051896,0.9286556301573472,1.0,
872,4c4cbea0172b76b0fabe07d1,The Queens Head,66 Acton St,London,,WC1X 9NB,Pub,51.528468,-0.118296,0.9705061480470224,2.0,8.3
873,4c612e1ddb219c74e3c66473,The Warwick,25 Warwick Way,Pimlico,Victoria,SW1V 1QT,Pub,51.492426,-0.139654,0.96120370327228,1.0,7.4
874,4bb198a7f964a5204d9b3ce3,The White Ferry House,"White Ferry Pub, Sutherland St",London,,SW1V 4LD,Pub,51.489015,-0.146668,0.9624500864314304,1.0,7.3
875,4ac518bbf964a5203ca220e3,The Gallery,1 Lupus St,Pimlico,Pimlico,SW1V 3AS,Pub,51.488724,-0.134304,0.9909934256200466,1.0,6.5
876,4b54b837f964a520d2c827e3,The Prince of Wales,91 Wilton Rd,Pimlico,Victoria,SW1V 1DW,Pub,51.492596,-0.140649,0.8939246392477903,1.0,6.4
877,4ace0aa4f964a5200bce20e3,The Constitution,42 Churton St,Pimlico,Pimlico,SW1V 2LP,Hotel Bar,51.491365,-0.1392,0.9063302286355948,1.0,5.8
878,4d96228761a3a1cdaf8c9442,Dolphin Brasserie,Accounts Office,Pimlico,,SW1V 3LX,Pub,51.486877,-0.136799,0.7921359046877985,1.0,
879,4b928d41f964a5208a0334e3,The Black Lion,59-61 High St,London,Plaistow,E13 0AD,Pub,51.531054,0.02066,0.967419311250996,1.0,7.8
880,4f2ad66ee4b09f4f37c73e4e,The Britannia,2 Plaistow Grove,West Ham,Stratford,E15 3ER,Arts and Entertainment,51.534051,0.012785,0.902337143150018,1.0,
881,4b9293cdf964a5200c0634e3,Victoria Tavern,28 High St,Greater London,Plaistow,E13 0AJ,Pub,51.530036,0.022053,0.8925850685627222,1.0,
882,4f6cdee9e4b0541c60e608d9,Callaghans,55 Chrisp St,London,Poplar,E14 6LP,Pub,51.512994,-0.01426,0.3580684089627762,1.0,
883,4aecb4f2f964a52072ca21e3,The Manor Arms,Wades Pl,London,Canary Wharf,,Pub,46.3144754,11.0480288,0.9125085616039436,1.0,
884,4ed91eca7ee506bd2a443684,The Royal Charlie,116 Chrisp St,London,Poplar,E14 6NL,Pub,51.514743,-0.015024,0.4547178514684024,1.0,
885,4c0ccfacb1b676b06d8ddf86,The Phoenix,104 East India Dock Rd,London,Poplar,E14 0BP,Pub,51.510642,-0.020821,0.9351508007138164,1.0,
886,4b2abd58f964a520a2ae24e3,The Adelaide,143 Adelaide Rd,Primrose Hill,Hampstead,NW3 3NL,Pub,51.543118,-0.16528,0.8512377633130029,1.0,
887,4ac518bdf964a520a3a220e3,Ye Olde Spotted Horse,122 Putney High St,London,Putney,SW15 1RG,Pub,51.462631,-0.216483,0.980272200763206,1.0,7.2
888,4b229c17f964a5201f4a24e3,The Jolly Gardeners,61-63 Lacy Rd,London,Putney,SW15 1NT,Pub,51.464546,-0.218343,0.9493875249859054,2.0,7.6
889,4ac518bdf964a520a8a220e3,The Coat & Badge,8 Lacy Rd,London,Putney,SW15 1NL,Pub,51.464515,-0.216715,0.952546582114518,2.0,7.3
890,4b61dc68f964a520b5272ae3,The Bricklayer's Arms,32 Waterman St,London,Putney,SW15 1DD,Pub,51.46612,-0.217116,0.9611571095093212,1.0,7.6
891,4bf7d1154a67c9280d2e24cf,The Boathouse,32 Brewhouse Lane,London,Putney,SW15 2JX,Pub,51.465186,-0.212831,0.9746995867133226,1.0,7.3
892,4beab9ad415e20a16656e5bb,The Rocket,"Putney Wharf Tower, Brewhouse Lane",London,Putney,SW15 2JQ,Pub,51.465279,-0.213141,0.9841557909058294,1.0,6.3
893,4b59f0d0f964a52086a228e3,The Fox,167 Upper Richmond Rd,London,Putney,SW15 6SE,Pub,51.460847,-0.217563,0.9671910018124974,1.0,5.1
894,4ac518bdf964a520e1a220e3,Putney Brick,32 Waterman St,London,,SW15 1DD,Pub,51.466232,-0.216512,0.2973008233117915,1.0,
895,5a2c52ac95d986072896500b,Wolfpack,53 Lonsdale Rd,,,NW6 6RA,Pub,51.536409,-0.204822,0.993111112146528,1.0,9.0
896,4bd497266f6495219cae6dec,The Falcon,,,,,Pub,51.532743,-0.203381,0.9287488176832648,1.0,
897,4e429095d22d38bfd464612c,The Cavern,100-102 Coombe Lane,London,Raynes Park,SW20 0AY,Pub,51.409818,-0.233789,0.931770423211149,1.0,6.5
898,4b618f82f964a520a3172ae3,The Edward Rayne,8-12 Coombe Lane,Raynes Park,Raynes Park,SW20 8ND,Pub,51.409781,-0.228875,0.8886968190438028,1.0,6.1
899,4af58c80f964a520ccf921e3,Raynes Park Tavern,32 Coombe Lane,Raynes Park,Raynes Park,SW20 0LA,Pub,51.409584,-0.230731,0.9504708299746996,1.0,5.3
900,507c2b69e4b07018b7ea0833,King's Head,1 Roehampton High St,London,Roehampton,SW15 4HL,Pub,51.4505,-0.23938,0.9507527222406008,1.0,7.3
901,4e8d00d230f82b1224db132a,The Angel,11 Roehampton High St,Wandsworth,Putney,SW15 4HL,Pub,51.450241,-0.240268,0.9210165827202372,1.0,
902,4aff2919f964a520263522e3,The Sands End,135-137 Stephendale Rd,London,Fulham,SW6 2PR,Pub,51.471154,-0.187251,0.9671560564902782,1.0,8.9
903,4bd1d4da9854d13aa64efa4d,The Waterside,The Boulevard,London,,SW6 2SU,Arts and Entertainment,51.473405,-0.181951,0.9504219065235928,1.0,7.6
904,4b969756f964a52001d734e3,Two Brewers,221 Gloucester Rd,Croydon,Croydon,CR0 2DW,Night Club,51.388268,-0.090023,0.9164340861332302,1.0,6.2
905,548ed92f498e88452cc8a03e,The White Horse,1 Selhurst Rd,London,South Norwood,SE25 5PP,Pub,51.389253,-0.089791,0.7813774048205907,1.0,
906,4c029e24f423a593fc04cf16,The Whitehorse Pub,1 Selhurst Rd,Croydon,,SE25 5PP,Pub,51.395789,-0.085461,0.1188164252333182,1.0,
907,5b75a13be0c0c9002c85fd45,True Craft,68 West Green Rd,Tottenham,,N15 5NR,Pub,51.584427,-0.07568,0.9922840728540078,1.0,8.8
908,4bd824df5cf276b0ce859c00,The Fountain,125 West Green Rd,West Green,South Tottenham,N15 5DE,Pub,51.585068,-0.079415,0.9833823344407118,1.0,5.9
909,4e469b1ac65bd6ffbe93671e,The West Green Tavern,68 West Green Rd,Seven Sisters,South Tottenham,N15 5NR,Pub,51.584436,-0.075492,0.259993197310608,1.0,
910,4af2be6df964a5205ae821e3,Shacklewell Arms,71 Shacklewell Lane,Dalston,Shacklewell,E8 2EB,Beer Bar,51.552351,-0.071409,0.9773111671271684,2.0,8.0
911,52d2ca1311d2ad382c85c549,Hand of Glory,240 Amhurst Rd,Dalston,Hackney,E8 2BS,Pub,51.55375,-0.06799,0.9675754003569084,1.0,8.2
912,4c056af8761ac9b6cb7e1f74,The Three Compasses,99 Dalston Lane,Dalston,Hackney,E8 1NH,Beer Bar,51.548327,-0.068364,0.964642322978646,1.0,8.2
913,4ac518c4f964a52094a420e3,Marquis of Lansdowne,48 Stoke Newington Rd,London,Stoke Newington,N16 7XJ,Pub,51.551714,-0.07473,0.9611105157463622,1.0,4.8
914,4ac518c3f964a52044a420e3,The George Tavern,373 Commercial Rd,London,Shadwell,E1 0LA,Pub,51.514312,-0.053099,0.975475372866588,1.0,7.6
915,4d6973c31a88b1f763832b5d,Thomas Neale,39 Whatney Market,London,Shadwell,,Dive Bar,51.513288,-0.05656,0.949862781368086,1.0,
916,5581cacd498e0d1cd958c82a,The Dean Swift,2-6 Deancross St,London,Shadwell,E1 2QA,Pub,51.513695,-0.054756,0.8894353301867012,1.0,
917,4ad0a83ff964a520efd820e3,The Defectors Weld,170 Uxbridge Rd,Shepherds Bush,,W12 8AA,Pub,51.505349,-0.224392,0.9854953615908976,2.0,7.7
918,5345c9ef498efe4f11634433,The Sindercombe Social,2 Goldhawk Rd,Shepherds Bush,,W12 8QD,Pub,51.5032,-0.224045,0.958557177536215,2.0,6.7
919,4b1aa781f964a52078ee23e3,The Bull,,Shepherds Bush,,W12 7GB,Pub,51.506427,-0.219891,0.971526551455822,2.0,6.3
920,4bd5d18e7b1876b0e26b8b86,Stewart Arms,26 Norland Rd,Greater London,Notting Hill,W11 4TR,Pub,51.505679,-0.216223,0.9132284352416584,1.0,5.7
921,4bc1bee074a9a5931531d2f6,The Central Bar,West 12 Shopping Centre,Shepherds Bush,Shepherds Bush,W12 8PH,Pub,51.503846,-0.219532,0.9926311963880516,1.0,5.1
922,616885be5c4b4665eb2d08e5,The Broadcaster,89 Wood Lane,Shepherds Bush,,W12 7FX,Pub,51.509447,-0.224592,0.924250189869584,1.0,
923,5d5821507180720008bb4f3e,West Wood Sports Bar and Kitchen,,London,,W12,Pub,51.509599,-0.22264,0.977746818810834,1.0,
924,4c0822bdbbc676b0241146d5,The Red Lion,54 Charlton Green,Dover,Dover,CT16 2PS,Pub,51.132618,1.306131,0.8765603328710125,1.0,
925,4e3b09c42271d21e86d6643a,The Eagle Inn,324 London Rd,Dover,Dover,CT17 0SX,Pub,51.130413,1.304748,0.9583911234396671,1.0,
926,57079e57498e59fb6567f3d9,The Thirsty Scarecrow,107 High St,Dover,Dover,CT16 1EB,Pub,51.130003,1.305305,0.984743411927878,1.0,
927,4e8f3a2fb63456ab94f00585,The Old Endeavour,124 London Rd,Dover,Dover,CT17 0TG,Pub,51.135698,1.297483,0.7522935779816514,1.0,
928,4acdd5d4f964a5202fcd20e3,The Prince Arthur,49 Brunswick Pl,Hackney,Shoreditch,N1 6EB,Pub,51.527436,-0.085398,0.930302719677944,1.0,8.0
929,4ad78c64f964a5200f0c21e3,The Owl & Pussycat,34 Redchurch St,Shoreditch,Bethnal Green Shoreditch,E2 7DP,Cocktail Bar,51.52428825,-0.07547460158828037,0.9880976232521514,2.0,7.8
930,4ac518c6f964a52013a520e3,The Old Blue Last,38 Great Eastern St,Shoreditch,Shoreditch,EC2A 3ES,Night Club,51.524328,-0.080055,0.9904575973460192,2.0,7.3
931,4ad36929f964a5203ee420e3,The Reliance,336 Old St,Shoreditch,Shoreditch,EC1V 9DR,Pub,51.526591,-0.081425,0.957045209928199,2.0,6.9
932,5947c51bc21cb15461955130,Hoxton Cabin,132 Kingsland Rd,London,,E2 8DP,Pub,51.528572,-0.078295,0.9463682491461692,1.0,7.4
933,52ff8e94498e1e64e5d9bfc0,The Barley Mow,127 Curtain Rd,London,Shoreditch,EC2A 3BX,Pub,51.526039,-0.080479,0.959773274749442,1.0,6.5
934,4ad478bbf964a520f5e720e3,Bricklayers Arms,63 Charlotte Rd,Shoreditch,The City,EC2A 3PE,Pub,51.526171,-0.081131,0.9581145367881057,3.0,6.3
935,4ad64328f964a5202e0621e3,The Red Lion,41 Hoxton St,Hoxton,Shoreditch,N1 6NH,Beer Garden,51.527939,-0.080329,0.9567307020282264,2.0,6.3
936,58ce591801f4330cc3584db9,The Lighthouse Bar and Club,62\\u002F68 Rivington St,London,,EC2A 3AY,Pub,51.526198,-0.079375,0.938403045368347,1.0,5.4
937,4b75c2b2f964a520bf222ee3,The White Horse,64 Shoreditch High St,London,Spitalfields,E1 6JJ,Pub,51.524089,-0.076995,0.6396508263403861,1.0,5.9
938,4ace3a10f964a52035cf20e3,Old Kings Head,28 Holywell Row,London,The City,EC2A 4JB,Pub,51.523087,-0.082368,0.9393954925193714,2.0,6.0
939,5d0d38a0348eba0023d107ef,The Green Vic,46 Great Eastern St,London,,EC2A 3EP,Pub,51.524888,-0.080813,0.4617441909226031,1.0,
940,4b50dafef964a5207c3527e3,Coach & Groom,,,Shoreditch,,Pub,51.524409,-0.080647,0.6353758485889079,1.0,
941,4acd5bcdf964a520f8cb20e3,The Fox,28 Paul St,Shoreditch,The City,EC2A 4LB,Pub,51.523437,-0.08417,0.9687402444308804,2.0,5.9
942,528f9eb511d209b40bdcb71b,Duke of Edinburgh,79 Nightingale Lane,Wanstead,Leytonstone,E11 2EY,Arts and Entertainment,51.582437,0.027891,0.954440618578797,1.0,7.9
943,4aff0674f964a520243322e3,The Cuckfield,31 High St Wanstead,Wanstead,Wanstead,E11 2AA,Pub,51.579388,0.024926,0.971365802973614,2.0,7.3
944,4b6497ddf964a52064c02ae3,The Nightingale,51 Nightingale Lane,Wanstead,Leytonstone,E11 2EY,Pub,51.582074,0.028219,0.9487561794978124,1.0,6.3
945,4ac518c3f964a52045a420e3,The Clachan,34 Kingly St,Soho,Soho,W1B 5QH,Pub,51.513555,-0.140186,0.9896002721075756,3.0,7.4
946,4b06fce5f964a520d4f422e3,The Red Lion,14 Kingly St,Soho,Soho,W1B 5PR,Pub,51.512683,-0.139159,0.956036454960139,1.0,7.1
947,4ac518bef964a520fca220e3,Argyll Arms,18 Argyll St,London,Soho,W1F 7TP,Pub,51.515018,-0.141312,0.9906136864519316,1.0,6.8
948,4b0449c6f964a520e85222e3,Shakespeares Head,29 Great Marlborough St,Soho,Soho,W1F 7HZ,Pub,51.513697,-0.139459,0.9941152077382922,1.0,6.5
949,4b2cdda1f964a52011ca24e3,The Blue Posts,81 Newman St,London,Marylebone,W1T 3ET,Pub,51.516966,-0.135457,0.9711468122877072,1.0,6.5
950,4ac518bef964a52021a320e3,The Flying Horse,6 Oxford St,London,West Central,W1D 1AN,Pub,51.516537,-0.13068,0.9912846366385396,1.0,6.6
951,4ac518c3f964a52042a420e3,Blue Posts,18 Kingly St,Mayfair,Soho,W1B 5PX,Pub,51.512884,-0.139495,0.9867720306959712,1.0,6.4
952,4ad23218f964a520fedf20e3,The Adam and Eve,77a Wells St,London,Fitzrovia,W1T 3QQ,Pub,51.516493,-0.137485,0.9644116838519996,2.0,6.2
953,4b059d96f964a520d4df22e3,White Horse,16 Newburgh St,Soho,Soho,W1F 7RY,Pub,51.513407,-0.138719,0.972206820395022,2.0,6.1
954,4ac518c3f964a52039a420e3,The Shaston Arms,4 Ganton St,London,Soho,W1F 7QN,Pub,51.513484,-0.138214,0.9469040774201966,2.0,6.0
955,4ad0adb6f964a52007d920e3,Leicester Arms,44 Glasshouse St,Piccadilly,Soho,W1B 5DP,Pub,51.510587,-0.137685,0.975817837024336,1.0,6.2
956,4b5a4261f964a5202db828e3,O'Neill's,37-38 Great Marlborough St,London,Soho,W1F 7JF,Pub,51.514027,-0.13935,0.9700471994818772,2.0,5.9
957,4b3b5bf3f964a520e37225e3,Marquis of Granby,2 Rathbone St,London,Fitzrovia,W1T 1NR,Pub,51.518032,-0.134626,0.8897661459037093,1.0,5.9
958,4ac518bcf964a5208ea220e3,The Champion,12-13 Wells St,Fitzrovia,Fitzrovia,W1T 3PA,Pub,51.516827,-0.137282,0.9602135858094036,1.0,5.8
959,60c7cc4d19acd74a1f7d9546,Flare,,London,,W1F 9BN,Pub,51.512997,-0.139002,0.903259699656604,1.0,
960,6223f1a5e48f074131d400ce,The Gantom Arms,18-20 Gantom St,London,,W1F 7BU,Pub,51.513026,-0.139039,0.5169391625237045,1.0,
961,4ceaf36df3bda143cfdac8e4,Macbeth's,,,,,Pub,51.513637,-0.139587,0.5642131944217947,1.0,
962,5086e231e4b0d0486617fa89,Liberty Removals,,,Soho,,Pub,51.513431,-0.140536,0.8548580986949087,1.0,5.6
963,4c672b067abde21ee5d66568,Jem Limited,1 Harley Pl,London,West Central,W1G 8QB,Pub,51.511939,-0.138879,0.3865698137647294,1.0,
964,4bbe588c1e3cc9b6bafe0217,The Pearl,10 Beak St,Soho,,W1F 9RA,Pub,51.511464,-0.138618,0.4704781917892471,1.0,
965,574ae2e6cd1031dbbbb76b43,Ryan's N16,Stoke Newington Church St,,Hackney,,Beer Garden,51.561134,-0.082735,0.9443623876507892,,8.0
966,4ba52a82f964a52096e638e3,Auld Shillelagh,105 Stoke Newington Church St,London,Stoke Newington,N16 0UD,Pub,51.561981,-0.07956,0.9729709581075476,1.0,8.1
967,59d926aba5a315242b172e30,The Clarence Tavern,102 Stoke Newington Church St,London,Shoreditch,N16 0LA,Pub,51.562281,-0.078919,0.9404764678200176,1.0,7.9
968,4c196be595e89521e00757e7,The Lion,132 Stoke Newington Church St,London,Stoke Newington,N16 0JX,Pub,51.562152,-0.080556,0.972703043970534,1.0,7.6
969,4ad6373ff964a520c90521e3,The Prince,59 Kynaston Rd,London,Stoke Newington,N16 0AB,Pub,51.559989,-0.078209,0.9659585967822348,1.0,7.7
970,4b48f1d7f964a520b45e26e3,The Rose & Crown,199 Stoke Newington Church St,London,Stoke Newington,N16 9ES,Pub,51.561035,-0.083711,0.956709734834895,3.0,6.6
971,4ad633f4f964a520b70521e3,The Tea House,102A Stoke Newington Church St,London,,N16 0LA,Pub,51.562276,-0.079013,0.5044147590403548,1.0,5.6
972,4fc7dd3fe4b0efc1d4eddf98,The Admiral Codrington,17 Mossop St,Chelsea,Chelsea,SW3 2LY,Pub,51.493736,-0.16614,0.943733371850844,1.0,7.4
973,4b081d83f964a520160423e3,The Hour Glass,279-283 Brompton Rd,London,South Kensington,SW3 2DY,Pub,51.494384,-0.168494,0.9118026660951164,1.0,6.8
974,57f11c50498ed51b008031e2,Shelverdine Goathouse,7-8 High St,South Norwood,South Norwood,SE25 6EP,Pub,51.398599,-0.076266,0.9688334319567984,1.0,7.4
975,4bb10d27f964a5200b763ce3,The Jolly Sailor,Portland Rd,South Norwood,,SE25 6EB,Pub,51.399212,-0.074706,0.8702829639224493,1.0,
976,4de51b22b3ad5eaa5aaf7616,The Albion,26 High St,South Norwood,South Norwood,SE25 6HA,Pub,51.399765,-0.074462,0.9191202165678102,1.0,
977,4cb87598c7228cfa035908ce,The Port Manor,Portland Rd,South Norwood,South Norwood,SE25 4UF,Arts and Entertainment,51.398443,-0.072615,0.8086440749041334,1.0,
978,4d4da27713d88cfaf5a70bda,The Trafalgar,23 High Path,London,Wimbledon,SW19 2JY,Pub,51.413675,-0.189038,0.8573811509591326,1.0,6.2
979,4c62c031edb29c744e502da7,Princess of Wales,98 Morden Rd,London,Merton,SW19 3BP,Pub,51.410738,-0.192735,0.9859915851664096,1.0,
980,4b1a862af964a520a0eb23e3,Railway Bell,87 George Lane,Church End,South Woodford,E18 1JJ,Pub,51.591844,0.028056,0.9737024801860024,1.0,5.8
981,567c1651498e759f8681c1e7,The Old Fields,20 Replingham Rd,Southfields,Southfields,SW18 5LS,Pub,51.444744,-0.205146,0.8610410910395534,1.0,7.4
982,4ba5347df964a5209eeb38e3,Ye Olde Cherry Tree,The Green,Southgate,Southgate,N14 6EN,Pub,51.625193,-0.124021,0.95456176236249,1.0,7.5
983,4e46c47ca809fb2fa3efc0b2,Kye's,52 High St,London,Southgate,N14 6EB,Pub,51.627488,-0.125834,0.5095004682673178,1.0,
984,4bc21e69920eb7139dad1b2c,The Woodman,128 Bourne Hill,Palmers Green,Palmers Green,N13 4BD,Pub,51.628751,-0.117077,0.9272834438382078,1.0,5.8
985,4ac518c3f964a52034a420e3,Upstairs at the Ten Bells,84 Commercial St,London,,E1 6LY,Pub,51.51935,-0.074203,0.9897447127727482,2.0,8.0
986,4ad46036f964a520afe720e3,The Pride of Spitalfields,3 Heneage St,London,Aldgate,E1 5LJ,Pub,51.518945,-0.071245,0.9596171856435296,1.0,8.5
987,4ad21558f964a5204edf20e3,Commercial Tavern,142-144 Commercial St,London,Spitalfields,E1 6NU,Beer Bar,51.521609,-0.075667,0.9820450934437917,2.0,7.9
988,4b9d3791f964a520579a36e3,The Gun,54 Brushfield St,London,Spitalfields,E1 6AG,Pub,51.518926,-0.076385,0.9773973655886424,1.0,5.9
989,4b5f70caf964a5207fba29e3,The Golden Heart,110 Commercial St,London,Spitalfields,E1 6LZ,Pub,51.520103,-0.074294,0.9758411339058154,1.0,5.5
990,56101dfb498e0b4b43d0a63a,The Grocer,Spitalfields Market,London,Aldgate,E1 6DW,Pub,51.520184,-0.076077,0.9772599139879136,1.0,5.4
991,4b215793f964a520603a24e3,Woodins Shades,212 Bishopsgate,London,The City,EC2M 4PT,Pub,51.518249,-0.079361,0.9885985062039596,1.0,6.0
992,4b6df324f964a5204e9e2ce3,The Archers,42 Osborn St,Whitechapel,Spitalfields,E1 6TD,Pub,51.517208,-0.070197,0.2634411357695659,1.0,6.0
993,4ad36684f964a5202ce420e3,Hamilton Hall,32 Liverpool St,London,The City,EC2M 7PY,Pub,51.518963,-0.081491,0.9978776540972224,1.0,6.0
994,4b574d93f964a520453028e3,The George,40 Liverpool St,London,The City,EC2M 7QN,Pub,51.517192,-0.081195,0.8780827598417675,1.0,5.0
995,4f5b3578e4b03a6a1133b76d,The Merchant of Bishopsgate,"Lower Concourse, Liverpool St Station",London,The City,EC2M 7PY,Pub,51.519185,-0.081355,0.8646590967333113,1.0,4.8
996,4ae322d7f964a520d09021e3,The Red Lion,23 Crown Passage,London,,SW1Y 6PP,Pub,51.505661,-0.137748,0.9333010283243484,1.0,7.9
997,4c3883a63849c928ae8dbfb1,Chequers Tavern,16 Duke St,London,,SW1Y 6DB,Pub,51.507553,-0.137789,0.9518080709716198,1.0,7.4
